chr	start	stop	mean difference	#CpGs	mean g1	mean g2	annot.symbol	annot.type	p(MWU)_new	-log10(q)	hue
chr17	48604020	48604390	-0.033699	13	0.32637	0.36007	HOXB6	hg38_genes_promoters	0.0153390388905785	1.6423700964953505	0
chr17	63700724	63700776	0.021006	10	0.027035	0.0060293	LOC729683	hg38_genes_promoters	3.6163612317925656e-14	12.202010150798351	1
chr17	50075159	50075854	-0.017213	21	0.83569	0.8529	ITGA3	hg38_genes_promoters	0.0001245364781605	3.45753593411801	0
chr17	50076991	50077134	-0.031093	16	0.72164	0.75274	ITGA3	hg38_genes_promoters	0.0001958312787006	3.28839140401173	0
chr17	50103696	50104161	-0.020281	10	0.82305	0.84333	PDK2	hg38_genes_promoters	0.0550056166074454	1.163474046660294	0
chr17	50104870	50105358	-0.014693	10	0.86211	0.8768	PDK2	hg38_genes_promoters	0.0566349581326449	1.1524449021084684	0
chr17	50123764	50124258	-0.039094	10	0.73672	0.77581	SAMD14	hg38_genes_promoters	0.0003439137416186	3.0778560710795375	0
chr17	50145091	50145313	-0.043253	10	0.78284	0.8261	PPP1R9B	hg38_genes_promoters	1.8143203018433928e-06	5.08986618442417	-1
chr17	50165203	50165926	-0.015128	13	0.84462	0.85974	SGCA	hg38_genes_promoters	0.0024011446961793	2.341402160626983	0
chr17	49219607	49219698	-0.017467	10	0.35253	0.37	ABI3	hg38_genes_promoters	0.4260730545704742	0.360473439102884	0
chr17	50172007	50172403	-0.011975	10	0.82826	0.84024	SGCA	hg38_genes_promoters	0.0707400503948961	1.0674026946519355	0
chr17	50194609	50194767	-0.044388	10	0.7002	0.74458	COL1A1	hg38_genes_promoters	0.0060115370955908	1.9935992897009474	0
chr17	50199410	50199579	-0.053962	10	0.57435	0.62831	COL1A1	hg38_genes_promoters	0.0103223704419634	1.7909444589746155	0
chr17	50199410	50199579	-0.053962	10	0.57435	0.62831	LINC01969	hg38_genes_promoters	0.0103223704419634	1.7909444589746155	0
chr17	50345221	50345629	-0.039628	11	0.43773	0.47736	XYLT2	hg38_genes_promoters	0.0491844032188188	1.2059953141566695	0
chr17	50385118	50385276	-0.016275	10	0.84211	0.85839	LRRC59	hg38_genes_promoters	0.036128359679434	1.3221485042168706	0
chr17	50462239	50464108	-0.029913	29	0.78932	0.81923	ACSF2	hg38_genes_promoters	8.053151618909042e-09	7.2353475191856225	-1
chr17	50469085	50469445	0.021108	34	0.052663	0.031555	CHAD	hg38_genes_promoters	1.732388237554507e-16	14.388130658624188	1
chr17	50172007	50172403	-0.011975	10	0.82826	0.84024	H1-9P	hg38_genes_promoters	0.0707400503948961	1.0674026946519355	0
chr17	49210805	49211207	-0.048711	12	0.69061	0.73933	GNGT2	hg38_genes_promoters	2.852676863965444e-05	4.0207484435898575	0
chr17	48794219	48794713	-0.015644	10	0.72274	0.73838	TTLL6	hg38_genes_promoters	0.2285984613510407	0.6112402685506801	0
chr17	48627631	48628098	-0.03933	11	0.74807	0.7874	HOXB-AS4	hg38_genes_promoters	1.212993594066968e-05	4.354885026819619	0
chr17	76481471	76481672	-0.035918	12	0.71586	0.75177	RHBDF2	hg38_genes_promoters	0.0001957963886728	3.28839140401173	0
chr17	48156351	48156822	0.017425	13	0.18354	0.16612	MIR1203	hg38_genes_promoters	0.2455279623221393	0.583088243665062	0
chr17	48530582	48531208	-0.026165	35	0.80427	0.83044	HOXB1	hg38_genes_promoters	5.428105969177439e-11	9.247646551253801	-1
chr17	48545128	48545732	0.018038	12	0.33149	0.31345	HOXB2	hg38_genes_promoters	0.4923801636647195	0.3008382661134108	0
chr17	48545128	48545732	0.018038	12	0.33149	0.31345	HOXB-AS1	hg38_genes_promoters	0.4923801636647195	0.3008382661134108	0
chr17	48554397	48554512	-0.032608	11	0.80938	0.84199	HOXB3	hg38_genes_promoters	0.0015122008240844	2.5158958418091215	0
chr17	48554547	48554686	-0.042452	12	0.77925	0.82171	HOXB3	hg38_genes_promoters	5.289055125060504e-09	7.403353301596905	-1
chr17	48574345	48575502	-0.016578	22	0.73654	0.75312	HOXB3	hg38_genes_promoters	0.079449331175979	1.0241845383137367	0
chr17	48576166	48576289	-0.050026	10	0.42442	0.47445	HOXB3	hg38_genes_promoters	0.0070020853641981	1.9363611196348913	0
chr17	48589459	48590332	0.018847	23	0.074801	0.055954	HOXB-AS3	hg38_genes_promoters	6.268893352899748e-08	6.4223353053242755	1
chr17	48589459	48590332	0.018847	23	0.074801	0.055954	HOXB3	hg38_genes_promoters	6.268893352899748e-08	6.4223353053242755	1
chr17	48591207	48592187	0.028633	20	0.40165	0.37301	HOXB-AS3	hg38_genes_promoters	0.0291062849917859	1.4024648595937166	0
chr17	48591207	48592187	0.028633	20	0.40165	0.37301	HOXB3	hg38_genes_promoters	0.0291062849917859	1.4024648595937166	0
chr17	48592203	48592529	0.024665	24	0.051536	0.026871	HOXB-AS3	hg38_genes_promoters	2.3891938834325296e-26	23.798453975785414	1
chr17	48601855	48602083	-0.053632	10	0.43034	0.48397	HOXB-AS3	hg38_genes_promoters	0.0203487018236866	1.5347408989025657	0
chr17	48602172	48602399	-0.081017	12	0.32694	0.40795	HOXB-AS3	hg38_genes_promoters	3.3813459744131445e-08	6.661856199720191	-1
chr17	50469085	50469445	0.021108	34	0.052663	0.031555	ACSF2	hg38_genes_promoters	1.732388237554507e-16	14.388130658624188	1
chr17	50482182	50482409	-0.025741	13	0.80174	0.82748	RSAD1	hg38_genes_promoters	0.0007384620558456	2.7893558191798733	0
chr17	50538937	50539134	-0.019296	10	0.83689	0.85619	LOC105371824	hg38_genes_promoters	0.0030036395441498	2.255564954863292	0
chr17	50549280	50550044	-0.028684	21	0.81835	0.84703	SPATA20	hg38_genes_promoters	7.03965891563221e-10	8.210463965405891	-1
chr17	58278991	58279086	0.049965	10	0.24614	0.19618	MPO	hg38_genes_promoters	4.5311919328441614e-05	3.8433112332529293	0
chr17	58279102	58279319	0.025772	25	0.14221	0.11644	MPO	hg38_genes_promoters	8.601051572327283e-09	7.208465629163185	1
chr17	58328542	58328933	0.012639	10	0.022997	0.010358	TSPOAP1	hg38_genes_promoters	1.6795183071319598e-07	6.028071372388778	1
chr17	58328542	58328933	0.012639	10	0.022997	0.010358	TSPOAP1-AS1	hg38_genes_promoters	1.6795183071319598e-07	6.028071372388778	1
chr17	60018817	60019221	-0.014086	12	0.82835	0.84244	LOC105371848	hg38_genes_promoters	0.0411633734210853	1.2724099191579679	0
chr17	60018817	60019221	-0.014086	12	0.82835	0.84244	TBC1D3P1-DHX40P1	hg38_genes_promoters	0.0411633734210853	1.2724099191579679	0
chr17	60077838	60078421	0.025143	10	0.11045	0.085303	HEATR6-DT	hg38_genes_promoters	0.0003751433082079	3.0454875419224625	0
chr17	60135807	60136133	0.01615	10	0.24208	0.22593	LOC100996660	hg38_genes_promoters	0.0436716174195866	1.2504468527561063	0
chr17	61135975	61136085	0.031692	10	0.77345	0.74176	LOC107984992	hg38_genes_promoters	0.0026981610684086	2.2962203052810994	0
chr17	61451676	61451749	0.011663	10	0.028758	0.017095	TBX4	hg38_genes_promoters	3.0460004145698274e-08	6.704159578869684	1
chr17	62680394	62680500	-0.044457	10	0.84721	0.89167	MRC2	hg38_genes_promoters	1.6156936780810042e-10	8.802056881386559	-1
chr17	62705411	62706364	-0.056617	17	0.72453	0.78115	LOC105371855	hg38_genes_promoters	3.2834170312227954e-08	6.673705137148878	-1
chr17	63435209	63435335	0.054667	10	0.084	0.029333	CYB561	hg38_genes_promoters	2.5450625489864246e-20	18.022062930442054	1
chr17	63437431	63437559	-0.019747	10	0.82716	0.8469	CYB561	hg38_genes_promoters	0.012139001516481	1.7295623207914987	0
chr17	63440804	63441694	-0.022026	22	0.78011	0.80213	CYB561	hg38_genes_promoters	8.003111234354668e-06	4.5172032988399256	0
chr17	63475735	63476304	-0.033473	18	0.71631	0.74978	ACE	hg38_genes_promoters	1.935948786181089e-05	4.174814056009237	0
chr17	63699042	63699225	0.010196	11	0.015336	0.0051408	LIMD2	hg38_genes_promoters	6.809306767387731e-14	11.940119885798147	1
chr17	58277846	58278413	0.07878	33	0.30594	0.22716	MPO	hg38_genes_promoters	2.479518750899263e-25	22.8411159736684	1
chr17	63700724	63700776	0.021006	10	0.027035	0.0060293	LIMD2	hg38_genes_promoters	3.6163612317925656e-14	12.202010150798351	1
chr17	58082088	58082711	-0.011238	12	0.83429	0.84553	DYNLL2	hg38_genes_promoters	0.0632110654121416	1.110746862030803	0
chr17	57674941	57675039	0.01664	13	0.86818	0.85154	MSI2	hg38_genes_promoters	0.0638981703337203	1.1064570263803313	0
chr17	50550561	50550963	-0.035508	18	0.76161	0.79712	SPATA20	hg38_genes_promoters	4.374192299647241e-06	4.751092927997106	0
chr17	50632227	50632811	-0.023123	15	0.74488	0.768	LOC101927253	hg38_genes_promoters	0.0104608865258801	1.7859698728762212	0
chr17	50657459	50658103	-0.014311	10	0.81674	0.83105	ABCC3	hg38_genes_promoters	0.0381778039585666	1.3007953071951224	0
chr17	50667578	50667922	-0.024749	12	0.8493	0.87405	ABCC3	hg38_genes_promoters	1.0564514380181596e-05	4.407778522187072	0
chr17	50673067	50673880	-0.023474	20	0.79303	0.8165	ABCC3	hg38_genes_promoters	0.0001733042463841	3.3341966116251545	0
chr17	50686352	50686973	-0.02869	14	0.80519	0.83388	ABCC3	hg38_genes_promoters	4.1845545337654845e-05	3.873814900625713	0
chr17	50834815	50835305	-0.060167	29	0.70877	0.76893	WFIKKN2	hg38_genes_promoters	2.597774457632722e-20	18.01492179455756	-1
chr17	51046522	51046891	0.038515	11	0.72947	0.69096	SPAG9	hg38_genes_promoters	0.0018444671383817	2.441602510467542	0
chr17	56153280	56153635	-0.026555	10	0.82902	0.85557	ANKFN1	hg38_genes_promoters	0.0032234797029944	2.227787974414909	0
chr17	57095644	57096405	-0.020023	11	0.83695	0.85697	AKAP1	hg38_genes_promoters	0.0203931025400597	1.5339150906463126	0
chr17	57106563	57107065	-0.017704	10	0.78058	0.79828	AKAP1	hg38_genes_promoters	0.0892386382406579	0.9797021909673058	0
chr17	57116113	57116322	-0.018798	17	0.86232	0.88112	AKAP1	hg38_genes_promoters	0.0001272017604309	3.4501885807067287	0
chr17	57285131	57285711	0.040276	10	0.071892	0.031616	MSI2	hg38_genes_promoters	7.796142156403108e-10	8.168610452292997	1
chr17	57406457	57406581	0.031381	10	0.65936	0.62798	MSI2	hg38_genes_promoters	0.0079509491120771	1.8878403915631203	0
chr17	57443311	57443538	0.036159	10	0.05508	0.018921	MSI2	hg38_genes_promoters	1.5486296765103445e-06	5.15072248108738	1
chr17	57596448	57596552	0.033977	10	0.41626	0.38229	MSI2	hg38_genes_promoters	0.1382253304174992	0.8084075429233022	0
chr17	57626226	57626797	-0.02082	12	0.84873	0.86955	MSI2	hg38_genes_promoters	0.001660443725164	2.4807738276700957	0
chr17	57885676	57885908	-0.017145	20	0.79697	0.81412	CUEDC1	hg38_genes_promoters	5.10406377261162e-05	3.7985849641467677	0
chr17	76527551	76527749	0.015858	12	0.1011	0.085238	PRCD	hg38_genes_promoters	0.0396147687592988	1.2872198731105886	0
chr17	82036163	82036662	-0.050933	13	0.75738	0.80831	DCXR	hg38_genes_promoters	8.501849122412559e-07	5.386523402709258	-1
chr17	76538378	76538501	0.017449	15	0.057298	0.039849	CYGB	hg38_genes_promoters	7.838151142748846e-06	4.524629692494005	0
chr17	81689116	81689429	-0.016304	14	0.86218	0.87848	HGS	hg38_genes_promoters	0.0011677816507529	2.6139032261534876	0
chr17	81690227	81690404	-0.015946	10	0.84358	0.85953	HGS	hg38_genes_promoters	0.048119370928846	1.2141249212835004	0
chr17	81691073	81691456	-0.020808	10	0.83521	0.85602	HGS	hg38_genes_promoters	0.0019534453010545	2.419598825112942	0
chr17	81693891	81694108	0.024603	12	0.82263	0.79803	HGS	hg38_genes_promoters	0.0102032991208585	1.795018758805916	0
chr17	81695425	81695920	-0.021183	18	0.82561	0.84679	HGS	hg38_genes_promoters	9.887273113295294e-05	3.546899731231531	0
chr17	81701143	81701546	-0.015864	17	0.78982	0.80569	HGS	hg38_genes_promoters	0.0348531475703684	1.3360063229039765	0
chr17	81715620	81715717	-0.034574	10	0.83947	0.87405	SLC25A10	hg38_genes_promoters	3.4506258474965696e-06	4.843124128346354	0
chr17	81824385	81824536	-0.018516	10	0.83191	0.85043	MCRIP1	hg38_genes_promoters	0.0178406498888883	1.585513793242756	0
chr17	81835120	81835301	0.036175	10	0.77084	0.73467	PPP1R27	hg38_genes_promoters	0.000211966525239	3.260297734394256	0
chr17	81845909	81846311	-0.01556	14	0.82947	0.84503	P4HB	hg38_genes_promoters	0.0103655695155768	1.7895751737383403	0
chr17	81855463	81855643	-0.022862	10	0.72295	0.74581	P4HB	hg38_genes_promoters	0.0203302015970818	1.535018542558522	0
chr17	81869684	81870089	-0.033402	26	0.49353	0.52693	ARHGDIA	hg38_genes_promoters	0.0007810393658022	2.7676094080352813	0
chr17	81907520	81907846	-0.025738	15	0.83227	0.858	PCYT2	hg38_genes_promoters	2.9473722314389416e-05	4.008614970354259	0
chr17	81911875	81912074	-0.0368	13	0.33693	0.37373	PCYT2	hg38_genes_promoters	0.1241001934257923	0.8499811725317609	0
chr17	81912364	81912737	0.071503	10	0.46726	0.39576	PCYT2	hg38_genes_promoters	0.0001103908689338	3.5044381419569097	0
chr17	81923606	81923694	0.017378	10	0.06394	0.046562	MAFG	hg38_genes_promoters	0.0009886659061777	2.6778632408174485	0
chr17	81936856	81937021	0.012635	12	0.038137	0.025502	PYCR1	hg38_genes_promoters	0.0008393273416362	2.739645766538276	0
chr17	81688209	81688371	-0.014943	10	0.82315	0.8381	HGS	hg38_genes_promoters	0.1042181708633245	0.9185392173500342	0
chr17	81941149	81941250	0.022233	10	0.83695	0.81471	PYCR1	hg38_genes_promoters	0.0003676396262384	3.0525568596855135	0
chr17	81686677	81686831	-0.023985	10	0.84674	0.87072	HGS	hg38_genes_promoters	0.0062272870704131	1.980673485702827	0
chr17	81553394	81553919	0.017508	20	0.028765	0.011258	FAAP100	hg38_genes_promoters	5.909060365110737e-16	13.886484138780993	1
chr17	81164811	81165296	-0.033556	10	0.72716	0.76071	PVALEF	hg38_genes_promoters	0.0021246807298802	2.386957042313111	0
chr17	81166621	81166872	0.022064	10	0.22653	0.20446	AATK	hg38_genes_promoters	0.029714157707661	1.394770446633018	0
chr17	81192851	81192979	-0.020164	10	0.82768	0.84785	CEP131	hg38_genes_promoters	0.0002214292681356	3.244381109191306	0
chr17	81196998	81197096	0.037266	10	0.73379	0.69652	CEP131	hg38_genes_promoters	0.0067873548821395	1.9487138765740886	0
chr17	81197119	81197354	0.047075	10	0.44379	0.39671	CEP131	hg38_genes_promoters	0.0251572847883817	1.4563639769673644	0
chr17	81232446	81232558	-0.024541	10	0.83532	0.85986	TEPSIN	hg38_genes_promoters	0.0009789903431508	2.681531622535404	0
chr17	81252246	81253220	-0.025415	33	0.80424	0.82965	SLC38A10	hg38_genes_promoters	1.2095711635264844e-07	6.15722774604599	-1
chr17	81285530	81286272	0.039776	31	0.12301	0.08323	SLC38A10	hg38_genes_promoters	7.005048802829269e-15	12.877460192784898	1
chr17	81310188	81310330	-0.036828	13	0.70065	0.73748	LINC00482	hg38_genes_promoters	0.0008977005466167	2.7152400218303145	0
chr17	81398736	81398839	0.023264	11	0.036164	0.0129	BAHCC1	hg38_genes_promoters	8.671740728989332e-13	10.902859431273688	1
chr17	81455503	81455690	0.067059	10	0.17973	0.11267	BAHCC1	hg38_genes_promoters	8.872915101914641e-11	9.049230735049369	1
chr17	81459027	81459215	-0.013944	13	0.81166	0.8256	BAHCC1	hg38_genes_promoters	0.0185080871046706	1.5714855006425208	0
chr17	81515274	81515457	0.038252	10	0.041681	0.0034298	ACTG1	hg38_genes_promoters	2.985274768689644e-17	15.108384636751772	1
chr17	81517984	81518240	-0.028714	10	0.737	0.76571	FSCN2	hg38_genes_promoters	0.0340420451080488	1.3446028252221323	0
chr17	81518640	81518768	-0.025579	10	0.47942	0.505	FSCN2	hg38_genes_promoters	0.2801016914788611	0.5303257608253568	0
chr17	81527719	81527987	-0.03316	10	0.67832	0.71148	FSCN2	hg38_genes_promoters	0.002340181674201	2.351074027210523	0
chr17	81547313	81547579	-0.020758	13	0.86166	0.88242	FAAP100	hg38_genes_promoters	6.151065591375945e-05	3.7262981132533306	0
chr17	81653207	81653780	0.035796	16	0.053896	0.0181	PDE6G	hg38_genes_promoters	1.196112210396185e-20	18.33012222203845	1
chr17	81129014	81129169	-0.021264	12	0.81632	0.83758	AATK	hg38_genes_promoters	0.0065340441599654	1.9629534272204539	0
chr17	81941281	81941384	-0.022905	10	0.838	0.8609	PYCR1	hg38_genes_promoters	0.0011615654260171	2.6159256573570353	0
chr17	81947275	81947387	-0.058122	10	0.73586	0.79398	MYADML2	hg38_genes_promoters	0.0699162530395448	1.0718600452040357	0
chr17	82253028	82253130	-0.022098	10	0.85547	0.87757	CSNK1D	hg38_genes_promoters	1.9966419699794397e-05	4.162223301121355	0
chr17	82267223	82267545	-0.040073	10	0.68774	0.72781	CSNK1D	hg38_genes_promoters	0.0079484232967621	1.8879013957537356	0
chr17	82293739	82293869	-0.053797	12	0.58342	0.63722	LINC01970	hg38_genes_promoters	9.076289295804865e-05	3.579291667930345	0
chr17	82403902	82403979	-0.011962	13	0.85109	0.86306	OGFOD3	hg38_genes_promoters	0.0007452231376331	2.7859561737528646	0
chr17	82436224	82436731	-0.039955	22	0.80806	0.84801	HEXD	hg38_genes_promoters	7.860601467408015e-12	10.019892301027708	-1
chr17	82444418	82444567	-0.046952	10	0.81	0.85695	CYBC1	hg38_genes_promoters	6.299638506061149e-06	4.609220050609879	0
chr17	82449450	82449930	0.055644	25	0.094894	0.03925	CYBC1	hg38_genes_promoters	2.1118605282456705e-22	20.038496911474578	1
chr17	82459022	82459086	-0.010003	10	0.0043324	0.014336	NARF-AS2	hg38_genes_promoters	0.0302464375682266	1.3884054231165504	0
chr17	82696472	82697177	-0.028434	25	0.79934	0.82778	RAB40B	hg38_genes_promoters	1.7437011711686174e-07	6.013101297639872	-1
chr17	82715925	82716103	-0.05726	12	0.35294	0.4102	FN3KRP	hg38_genes_promoters	0.020317406626713	1.5352024236773227	0
chr17	82830096	82830468	-0.023116	22	0.82842	0.85154	TBCD	hg38_genes_promoters	6.895366242299486e-08	6.383811100123087	-1
chr17	82840232	82840605	0.023741	14	0.89167	0.86793	ZNF750	hg38_genes_promoters	0.0009192991571718	2.7064146331941474	0
chr17	82858508	82858988	-0.023129	19	0.76873	0.79185	TBCD	hg38_genes_promoters	0.0004003169928352	3.0204466403884465	0
chr17	82881345	82881529	-0.012918	12	0.84895	0.86187	TBCD	hg38_genes_promoters	0.0212227337065999	1.519315260031961	0
chr17	82883096	82883268	-0.031284	13	0.79113	0.82242	TBCD	hg38_genes_promoters	1.8115859167651383e-05	4.200700161076353	0
chr17	82884315	82884682	-0.02706	20	0.82827	0.85533	TBCD	hg38_genes_promoters	7.946296480573759e-07	5.41335304768864	-1
chr17	82920036	82920274	-0.014503	12	0.81189	0.82639	TBCD	hg38_genes_promoters	0.0492945858916119	1.205202896544467	0
chr17	82235988	82236173	0.098382	12	0.34018	0.24179	SLC16A3	hg38_genes_promoters	4.087058788600121e-10	8.432309106887478	1
chr17	81941403	81941690	-0.019742	23	0.80641	0.82615	PYCR1	hg38_genes_promoters	2.925137662255826e-05	4.011116740149508	0
chr17	82235988	82236173	0.098382	12	0.34018	0.24179	MIR6787	hg38_genes_promoters	4.087058788600121e-10	8.432309106887478	1
chr17	82235556	82235909	0.010825	13	0.80405	0.79322	MIR6787	hg38_genes_promoters	0.3510302381425364	0.4391341466130245	0
chr17	81961734	81961801	0.018987	10	0.062368	0.043381	NOTUM	hg38_genes_promoters	1.3587916946492336e-05	4.311234249445819	0
chr17	81962321	81962594	-0.048503	10	0.64838	0.69688	NOTUM	hg38_genes_promoters	0.0124193171442352	1.7210969094527326	0
chr17	82009060	82009190	-0.023932	10	0.77421	0.79814	ASPSCR1	hg38_genes_promoters	0.0039917261294937	2.148567671780529	0
chr17	48054030	48054535	-0.021133	18	0.78506	0.8062	NFE2L1	hg38_genes_promoters	0.0024596507192872	2.332231521847128	0
chr17	82050638	82050779	-0.017663	16	0.81079	0.82845	GPS1	hg38_genes_promoters	0.0008494693982537	2.7354539206271364	0
chr17	82050638	82050779	-0.017663	16	0.81079	0.82845	RFNG	hg38_genes_promoters	0.0008494693982537	2.7354539206271364	0
chr17	82054728	82054862	-0.031589	10	0.81332	0.8449	GPS1	hg38_genes_promoters	1.0003208007353652e-05	4.429032139339313	0
chr17	82064739	82064888	-0.018366	13	0.58979	0.60816	DUS1L	hg38_genes_promoters	0.1101010597083022	0.8970920954137497	0
chr17	82079337	82079568	-0.017032	19	0.83643	0.85346	FASN	hg38_genes_promoters	0.0005473540302284	2.901992043022468	0
chr17	82081270	82081434	-0.028367	12	0.81965	0.84802	FASN	hg38_genes_promoters	1.01812746977658e-05	4.422072594874845	0
chr17	82095202	82095404	-0.033876	12	0.82846	0.86234	FASN	hg38_genes_promoters	5.172675235641139e-07	5.582943770429653	-1
chr17	82151550	82152271	-0.019354	17	0.83903	0.85838	CCDC57	hg38_genes_promoters	0.0034011523192254	2.2083195477905635	0
chr17	82152351	82152904	-0.04188	14	0.81098	0.85286	CCDC57	hg38_genes_promoters	3.0772283706710822e-09	7.619811846290525	-1
chr17	82213505	82213775	-0.026835	12	0.32733	0.35417	CCDC57	hg38_genes_promoters	0.1435106562656998	0.7938618981294485	0
chr17	82228203	82228417	0.039973	19	0.059816	0.019843	SLC16A3	hg38_genes_promoters	1.3333860041067793e-17	15.436915198422442	1
chr17	82228433	82228525	0.038314	12	0.050781	0.012466	SLC16A3	hg38_genes_promoters	4.003358662110701e-13	11.215387003812252	1
chr17	82231504	82231667	0.011172	10	0.022281	0.011109	SLC16A3	hg38_genes_promoters	0.000110312462625	3.504612651710433	0
chr17	82235556	82235909	0.010825	13	0.80405	0.79322	SLC16A3	hg38_genes_promoters	0.3510302381425364	0.4391341466130245	0
chr17	76528769	76529043	-0.049137	14	0.65479	0.70393	CYGB	hg38_genes_promoters	0.0016989020914013	2.4719574321481135	0
chr17	81126579	81126952	-0.025436	10	0.82992	0.85535	MIR338	hg38_genes_promoters	0.0001279779523827	3.4479417776547034	0
chr17	81125445	81125985	-0.026721	15	0.81962	0.84634	MIR657	hg38_genes_promoters	6.637903953168268e-05	3.6982399676083366	0
chr17	78129950	78131471	0.04351	36	0.073832	0.030323	TMC6	hg38_genes_promoters	1.602064730907189e-26	23.96568513236419	1
chr17	78129950	78131471	0.04351	36	0.073832	0.030323	TMC8	hg38_genes_promoters	1.602064730907189e-26	23.96568513236419	1
chr17	78131484	78131635	0.020068	14	0.028095	0.0080272	TMC6	hg38_genes_promoters	9.015988909378304e-24	21.341884302799674	1
chr17	78145110	78145589	-0.016091	13	0.80003	0.81612	C17orf99	hg38_genes_promoters	0.0364021222966143	1.319056957676292	0
chr17	78146083	78146380	-0.019976	10	0.78684	0.80682	C17orf99	hg38_genes_promoters	0.0329327083760684	1.3564083629972665	0
chr17	78202512	78202681	-0.046804	10	0.73305	0.77985	AFMID	hg38_genes_promoters	1.2605204046960969e-05	4.340083013953284	0
chr17	78399270	78399429	0.014386	10	0.81099	0.7966	PGS1	hg38_genes_promoters	0.4775294540967073	0.3134176699281681	0
chr17	78427014	78427453	-0.018434	16	0.81457	0.83301	DNAH17	hg38_genes_promoters	0.0030629349146281	2.2480050569273744	0
chr17	78450613	78450760	-0.010055	10	0.85042	0.86048	DNAH17	hg38_genes_promoters	0.0275599562385598	1.4226225626896631	0
chr17	78459104	78459190	-0.022592	12	0.8482	0.87079	DNAH17	hg38_genes_promoters	1.0136266848891588e-05	4.423645201556422	0
chr17	78491435	78491610	-0.012467	10	0.8611	0.87356	DNAH17	hg38_genes_promoters	0.108345125585262	0.9032026864451719	0
chr17	78681110	78681435	-0.02496	10	0.85042	0.87538	CYTH1	hg38_genes_promoters	0.0007394878815949	2.7888636579064956	0
chr17	78716991	78717435	-0.046521	15	0.63269	0.67921	CYTH1	hg38_genes_promoters	7.86529476335919e-06	4.523308490920636	0
chr17	78717619	78717795	-0.0801	10	0.64295	0.72305	CYTH1	hg38_genes_promoters	5.8042929926495605e-11	9.220020227421227	-1
chr17	78798588	78799050	-0.014937	23	0.83185	0.84679	USP36	hg38_genes_promoters	7.542520932670177e-05	3.6501107114945057	0
chr17	78838674	78838836	-0.017797	12	0.82189	0.83968	USP36	hg38_genes_promoters	0.0083969033026835	1.8680465056592055	0
chr17	78903143	78903612	-0.018077	10	0.79115	0.80923	CEP295NL	hg38_genes_promoters	0.0517480367645232	1.1870279790264675	0
chr17	78125323	78125559	0.048462	14	0.14929	0.10083	TMC6	hg38_genes_promoters	7.572738085788684e-07	5.431731196513274	1
chr17	78925724	78925878	0.011122	13	0.019519	0.0083976	TIMP2	hg38_genes_promoters	1.3764300482322354e-10	8.868419014912773	1
chr17	78125118	78125267	0.068048	10	0.27198	0.20393	TMC6	hg38_genes_promoters	4.235039501726671e-06	4.763692755708267	0
chr17	78040904	78041321	-0.034775	34	0.45192	0.48669	TNRC6C	hg38_genes_promoters	0.0001091008737404	3.509006567891262	0
chr17	76538378	76538501	0.017449	15	0.057298	0.039849	PRCD	hg38_genes_promoters	7.838151142748846e-06	4.524629692494005	0
chr17	76538519	76538845	0.02804	10	0.36042	0.33238	CYGB	hg38_genes_promoters	0.169910837150666	0.7281876443566733	0
chr17	76543632	76543961	-0.017365	10	0.64422	0.66159	PRCD	hg38_genes_promoters	0.2082594976269293	0.6482530821443842	0
chr17	76709488	76709711	-0.014913	10	0.85167	0.86658	MXRA7	hg38_genes_promoters	0.4798592219661624	0.31144828038244093	0
chr17	76710895	76711004	0.015416	20	0.027022	0.011606	MXRA7	hg38_genes_promoters	1.115162558783732e-18	16.46077981497942	1
chr17	76872521	76872805	0.017764	10	0.16153	0.14376	MGAT5B	hg38_genes_promoters	0.0642754962473622	1.104362949597532	0
chr17	76943932	76944229	-0.018133	10	0.79111	0.80924	MGAT5B	hg38_genes_promoters	0.0223888865339541	1.498971562426181	0
chr17	77319338	77319585	0.042371	13	0.059038	0.016667	SEPTIN9	hg38_genes_promoters	2.7476788447044315e-17	15.135679408725185	1
chr17	77319602	77319786	0.024588	10	0.12868	0.1041	SEPTIN9	hg38_genes_promoters	0.0604097729243786	1.1280502016015248	0
chr17	77320160	77320352	0.102116	12	0.39134	0.28922	SEPTIN9	hg38_genes_promoters	1.7279893626714516e-11	9.702375205938695	1
chr17	77322479	77323062	0.049698	27	0.34982	0.30013	SEPTIN9	hg38_genes_promoters	9.870342535413608e-06	4.434663208645588	0
chr17	77401955	77402253	-0.032395	14	0.85485	0.88724	SEPTIN9	hg38_genes_promoters	4.003103340892186e-08	6.596993888501336	-1
chr17	77403816	77404091	0.017234	10	0.75837	0.74114	SEPTIN9	hg38_genes_promoters	0.1905333690742328	0.6832712792197897	0
chr17	77450221	77450483	-0.053231	10	0.65258	0.70581	SEPTIN9	hg38_genes_promoters	0.0005282567606712	2.915280529924536	0
chr17	77475022	77475271	0.050887	10	0.11332	0.062429	SEPTIN9	hg38_genes_promoters	1.1760869788167463e-09	8.002216667219688	1
chr17	77884110	77884354	-0.037931	10	0.75363	0.79156	LINC01973	hg38_genes_promoters	9.634823606713624e-05	3.556799991951499	0
chr17	78121570	78121725	0.050221	15	0.16965	0.11943	TMC6	hg38_genes_promoters	3.400791167744876e-08	6.659670292692774	1
chr17	81125445	81125985	-0.026721	15	0.81962	0.84634	MIR338	hg38_genes_promoters	6.637903953168268e-05	3.6982399676083366	0
