chr	start	stop	mean difference	#CpGs	mean g1	mean g2	annot.symbol	annot.type	p(MWU)_new	-log10(q)	hue
chr2	219234510	219235275	-0.012518	10	0.8476	0.86012	ANKZF1	hg38_genes_promoters	0.0522698605801965	1.0736921181995949	0
chr2	218881931	218882320	-0.010489	10	0.6333	0.64379	WNT10A	hg38_genes_promoters	0.5785329320305357	0.2258863159005661	0
chr2	227325273	227325404	-0.030498	15	0.013467	0.043965	MFF-DT	hg38_genes_promoters	0.1353725222489934	0.7534643937469254	0
chr2	227617680	227617956	0.017895	10	0.8109	0.793	LOC729968	hg38_genes_promoters	0.0821094255247677	0.919913869215731	0
chr2	233840649	233841063	-0.032216	10	0.8619	0.89412	HJURP	hg38_genes_promoters	2.981462962379645e-07	5.275860544682095	-1
chr2	233759596	233760219	-0.029669	13	0.80062	0.83028	UGT1A1	hg38_genes_promoters	5.398418174330322e-05	3.4117338986837566	0
chr2	233481861	233482132	0.026191	11	0.82418	0.79799	USP40	hg38_genes_promoters	0.3684137386316968	0.3986015630899829	0
chr2	233457346	233457936	0.019637	10	0.8649	0.84526	DGKD	hg38_genes_promoters	0.0038293273797519	1.9464333136318566	0
chr2	233446674	233447077	0.019964	16	0.86819	0.84822	DGKD	hg38_genes_promoters	0.0030994956589286	2.018173982239378	0
chr2	233387600	233387996	-0.02866	13	0.61069	0.63935	DGKD	hg38_genes_promoters	0.0351399670700388	1.205921141589865	0
chr2	233353635	233353844	-0.029211	10	0.199	0.22821	DGKD	hg38_genes_promoters	0.1250261159050632	0.7794936038537794	0
chr2	233334237	233334630	0.024289	10	0.6125	0.58821	SAG	hg38_genes_promoters	0.4339470002740522	0.33712500397375156	0
chr2	233306473	233306904	-0.011906	11	0.83964	0.85154	SAG	hg38_genes_promoters	0.0776684784225492	0.9392148673944009	0
chr2	233169156	233169645	-0.0155	10	0.8135	0.829	INPP5D	hg38_genes_promoters	0.0727203807645991	0.9608106400761365	0
chr2	233012234	233012673	-0.016174	10	0.0453	0.061474	LOC101928881	hg38_genes_promoters	0.1882330031582816	0.6363019715074176	0
chr2	232891224	232891588	0.032374	10	0.5449	0.51253	NGEF	hg38_genes_promoters	0.2982285570456815	0.4749907496684469	0
chr2	232870109	232870319	0.018844	10	0.7897	0.77086	SNORC	hg38_genes_promoters	0.0904287524687358	0.8884376212591382	0
chr2	232662252	232662694	0.020947	10	0.84	0.81905	EFHD1	hg38_genes_promoters	0.0454298492888144	1.1189163138833742	0
chr2	232388024	232388203	0.054898	14	0.806	0.7511	ECEL1P2	hg38_genes_promoters	2.6382357426853193e-09	7.039276431642259	1
chr2	232334396	232334576	-0.028379	10	0.8342	0.86258	DIS3L2	hg38_genes_promoters	1.4803361632590986e-05	3.873725220661896	0
chr2	231892269	231892622	-0.012853	10	0.8572	0.87005	MIR1471	hg38_genes_promoters	0.0283055704087583	1.2794519213107793	0
chr2	227717998	227718259	-0.014235	15	0.0628	0.077035	SLC19A3	hg38_genes_promoters	0.0586211925589191	1.0344494221827425	0
chr2	227871580	227871669	-0.014154	13	0.024	0.038154	DAW1	hg38_genes_promoters	0.017431255091114	1.4447766818272247	0
chr2	228181707	228181920	-0.017708	20	0.05045	0.068158	SPHKAP	hg38_genes_promoters	9.641635535594806e-06	4.025010611507186	0
chr2	230124362	230125004	-0.037324	10	0.1826	0.21992	LOC107985997	hg38_genes_promoters	0.0813744601485035	0.9231086795484342	0
chr2	230203103	230203545	-0.017726	15	0.82413	0.84186	SP140	hg38_genes_promoters	0.0002606334205155	2.866694320476429	0
chr2	230400102	230400901	-0.029158	13	0.55546	0.58462	SP140L	hg38_genes_promoters	0.2595214882177478	0.5241588274873862	0
chr2	227325273	227325404	-0.030498	15	0.013467	0.043965	MFF	hg38_genes_promoters	0.1353725222489934	0.7534643937469254	0
chr2	230414897	230415383	0.012877	10	0.817	0.80412	SP100	hg38_genes_promoters	0.8979561037028475	0.045451065544721767	0
chr2	231270726	231271058	-0.010722	12	0.85375	0.86447	ARMC9	hg38_genes_promoters	0.092559688428232	0.8800121406221613	0
chr2	231370101	231370623	-0.011531	12	0.66242	0.67395	ARMC9	hg38_genes_promoters	0.5919351591467155	0.21704505937426283	0
chr2	231388437	231388683	-0.026851	12	0.10767	0.13452	ARMC9	hg38_genes_promoters	0.0010938923174308	2.3731572528583973	0
chr2	231461459	231462014	-0.023847	10	0.7576	0.78145	NCL	hg38_genes_promoters	0.0211119576294683	1.380747349496687	0
chr2	231483280	231483920	-0.073234	44	0.28014	0.35337	NCL	hg38_genes_promoters	1.5989810344750682e-16	13.528416109815675	-1
chr2	231712835	231712972	0.051742	10	0.2853	0.23356	MIR1244-1	hg38_genes_promoters	0.0095885431447303	1.6447450004914885	0
chr2	230872052	230873026	-0.011139	17	0.79753	0.80867	ITM2C	hg38_genes_promoters	0.1948521498989719	0.6247702179115954	0
chr2	127640272	127640669	0.014066	10	0.7895	0.77543	LIMS2	hg38_genes_promoters	0.1882148755774645	0.6363019715074176	0
chr2	95273540	95274957	-0.020274	28	0.76861	0.78888	PROM2	hg38_genes_promoters	0.0003450504915803	2.7704600410470914	0
chr2	127504902	127505308	0.023074	10	0.8376	0.81453	IWS1	hg38_genes_promoters	0.0514710469843564	1.0794043709785808	0
chr2	39779285	39779595	0.010542	10	0.0631	0.052558	THUMPD2	hg38_genes_promoters	0.0406548662316026	1.1565888871016698	0
chr2	38960524	38960570	0.021504	14	0.087857	0.066353	LOC375196	hg38_genes_promoters	5.756844550161888e-06	4.215004579270677	0
chr2	38960524	38960570	0.021504	14	0.087857	0.066353	ARHGEF33	hg38_genes_promoters	5.756844550161888e-06	4.215004579270677	0
chr2	38751710	38751982	0.0254	10	0.2174	0.192	SRSF7	hg38_genes_promoters	0.059353916146469	1.0302405959911491	0
chr2	38602971	38603020	-0.017084	10	0.0096	0.026684	HNRNPLL	hg38_genes_promoters	1.4275235372652426e-08	6.390437268280989	-1
chr2	38515522	38515720	0.014037	10	0.8623	0.84826	LINC02613	hg38_genes_promoters	0.0882447531272121	0.8959658404606462	0
chr2	38377305	38377367	-0.014231	10	0.0065	0.020731	ATL2	hg38_genes_promoters	0.0003684654691327	2.7485123134836975	0
chr2	38239749	38240382	0.030547	13	0.84885	0.8183	LOC102723739	hg38_genes_promoters	0.4171771624789738	0.3520668308124029	0
chr2	37157379	37157702	-0.029616	10	0.3887	0.41832	EIF2AK2	hg38_genes_promoters	0.294806126696551	0.4789744094481582	0
chr2	37148847	37149189	-0.043666	10	0.8364	0.88007	EIF2AK2	hg38_genes_promoters	0.0006244179010115	2.5632841006168006	0
chr2	36645967	36646595	-0.048091	10	0.5092	0.55729	FEZ2	hg38_genes_promoters	0.1436501649421149	0.7333461147568856	0
chr2	36368197	36368533	-0.013126	10	0.7934	0.80653	CRIM1	hg38_genes_promoters	0.3692962045699368	0.39788822289739045	0
chr2	33133386	33134657	-0.046287	25	0.20156	0.24785	LTBP1	hg38_genes_promoters	0.0022840527805698	2.120502937725072	0
chr2	32258212	32258323	0.015498	10	0.8664	0.8509	NLRC4	hg38_genes_promoters	0.0491154104242314	1.0938048573590704	0
chr2	40452391	40452466	-0.010268	11	0.0050909	0.015359	SLC8A1	hg38_genes_promoters	5.348828645674461e-08	5.891969339302433	-1
chr2	31581113	31581260	0.040689	10	0.2319	0.19121	SRD5A2	hg38_genes_promoters	0.0146225399638853	1.5055881853981234	0
chr2	29017858	29018039	-0.028621	10	0.6388	0.66742	TOGARAM2	hg38_genes_promoters	0.0944132133191197	0.8740761871937872	0
chr2	28981165	28981919	0.013717	15	0.8232	0.80948	TOGARAM2	hg38_genes_promoters	0.1364681763294047	0.7507344843968659	0
chr2	28603862	28604373	0.026895	12	0.674	0.64711	PLB1	hg38_genes_promoters	0.0902763525775267	0.889093188255849	0
chr2	28394603	28394898	-0.017987	10	0.0774	0.095387	FOSL2-AS1	hg38_genes_promoters	0.0428577293012041	1.138355474314831	0
chr2	28394603	28394898	-0.017987	10	0.0774	0.095387	FOSL2	hg38_genes_promoters	0.0428577293012041	1.138355474314831	0
chr2	27627070	27627931	-0.029189	12	0.39417	0.42336	GPN1	hg38_genes_promoters	0.2408667614452425	0.5501804270878891	0
chr2	27581654	27582153	0.023343	12	0.871	0.84766	ZNF512	hg38_genes_promoters	0.0145593885991784	1.5072379575060844	0
chr2	27496347	27497334	-0.041067	14	0.57157	0.61264	GCKR	hg38_genes_promoters	0.0742640492530232	0.9539711004541653	0
chr2	27442346	27442527	0.123861	22	0.47414	0.35028	KRTCAP3	hg38_genes_promoters	8.837630729094238e-11	8.359085863786214	1
chr2	27393338	27393396	0.023111	10	0.8749	0.85179	FTH1P3	hg38_genes_promoters	0.0001601764264916	3.033520928346155	0
chr2	27304658	27305108	-0.024005	10	0.8271	0.85111	TRIM54	hg38_genes_promoters	0.0102774711975692	1.6215521419498242	0
chr2	27275446	27275643	-0.019342	10	0.8105	0.82984	SLC30A3	hg38_genes_promoters	0.0047063560038996	1.8781284819415587	0
chr2	27275446	27275643	-0.019342	10	0.8105	0.82984	DNAJC5G	hg38_genes_promoters	0.0047063560038996	1.8781284819415587	0
chr2	27241874	27242081	-0.031806	10	0.8303	0.86211	CAD	hg38_genes_promoters	0.0003277908070862	2.787688190745199	0
chr2	30136721	30137407	-0.029816	10	0.68	0.70982	LOC101929418	hg38_genes_promoters	0.0528237796690938	1.0699454885406159	0
chr2	41933779	41934756	-0.010434	14	0.71171	0.72215	LINC01914	hg38_genes_promoters	0.3985805777841253	0.36984938938122836	0
chr2	42054735	42055071	0.015029	10	0.845	0.82997	PKDCC	hg38_genes_promoters	0.0998731480305235	0.8560136555659407	0
chr2	42793279	42793456	-0.01553	15	0.031067	0.046596	HAAO	hg38_genes_promoters	2.7176798722571903e-05	3.6551094670367963	0
chr2	66433350	66433503	-0.012212	13	0.0036154	0.015827	MEIS1-AS3	hg38_genes_promoters	0.0049488066287829	1.8623280282619208	0
chr2	66433350	66433503	-0.012212	13	0.0036154	0.015827	MEIS1	hg38_genes_promoters	0.0049488066287829	1.8623280282619208	0
chr2	65344734	65344879	-0.040368	10	0.516	0.55637	SPRED2	hg38_genes_promoters	0.1311446121289563	0.7634397807591027	0
chr2	64644517	64644838	-0.023948	10	0.009	0.032948	LOC105374775	hg38_genes_promoters	0.0001426151428473	3.0719682391384904	0
chr2	64485865	64486376	-0.019657	10	0.6546	0.67426	LINC01805	hg38_genes_promoters	0.383048613316613	0.38457798468370563	0
chr2	63048635	63048702	-0.022706	12	0.060583	0.083289	EHBP1-AS1	hg38_genes_promoters	0.0004407034479283	2.6878862248634587	0
chr2	63044573	63045147	0.013652	19	0.86553	0.85187	EHBP1	hg38_genes_promoters	0.05672127810315	1.0458644580363012	0
chr2	62461651	62462934	-0.014087	13	0.824	0.83809	LOC105374764	hg38_genes_promoters	0.0508017101613924	1.082993937407639	0
chr2	62194935	62195317	0.036918	29	0.47683	0.43991	B3GNT2	hg38_genes_promoters	0.0086445072765765	1.678421755888887	0
chr2	60535763	60536704	-0.019978	12	0.77767	0.79764	BCL11A	hg38_genes_promoters	0.1295734728794698	0.7673984646002867	0
chr2	60528765	60529369	0.022626	10	0.4821	0.45947	BCL11A	hg38_genes_promoters	0.3722896933667152	0.39467227667618104	0
chr2	60383221	60384035	-0.021615	11	0.34364	0.36525	MIR4432HG	hg38_genes_promoters	0.4182630970732962	0.3511671987221792	0
chr2	59733281	59733546	0.013116	10	0.8588	0.84568	LOC105374754	hg38_genes_promoters	0.116156933042072	0.8055348780637411	0
chr2	58460751	58460933	-0.011687	16	0.86644	0.87812	LINC01122	hg38_genes_promoters	0.0117784888775697	1.5760275609329983	0
chr2	55112484	55113004	-0.034897	10	0.2459	0.2808	RTN4	hg38_genes_promoters	0.075638268754362	0.9480107819512168	0
chr2	54455127	54455381	-0.013168	10	0.0272	0.040368	SPTBN1	hg38_genes_promoters	0.2577758068325595	0.5264691313418025	0
chr2	53859769	53859923	0.038491	15	0.78267	0.74418	GPR75-ASB3	hg38_genes_promoters	2.984188457486056e-06	4.455828760554228	0
chr2	43039703	43040127	0.039028	10	0.5459	0.50687	LINC01819	hg38_genes_promoters	0.3296463216552211	0.4394019534773953	0
chr2	43596568	43597018	-0.045878	10	0.3374	0.38328	THADA	hg38_genes_promoters	0.2024762100748632	0.6113237348914935	0
chr2	44940302	44941095	-0.021706	19	0.083684	0.10539	SIX3	hg38_genes_promoters	0.0030085760109039	2.0273336695838737	0
chr2	46296321	46296438	0.030542	10	0.5247	0.49416	EPAS1	hg38_genes_promoters	0.0836908900803161	0.9138304472225313	0
chr2	46375567	46375857	0.029482	10	0.8552	0.82572	EPAS1	hg38_genes_promoters	0.0053690246877212	1.8360951588461323	0
chr2	46379648	46380228	-0.02105	10	0.791	0.81205	EPAS1	hg38_genes_promoters	0.0285171539774528	1.2768168165573235	0
chr2	27240936	27241761	0.011548	19	0.85795	0.8464	CAD	hg38_genes_promoters	0.280332519964715	0.495777871257944	0
chr2	46429030	46429399	0.013625	15	0.88113	0.86751	LINC02583	hg38_genes_promoters	0.0275388384225012	1.2888727588356899	0
chr2	47155413	47155600	-0.032321	10	0.7791	0.81142	STPG4	hg38_genes_promoters	0.0328972868575181	1.2266729268338192	0
chr2	48755587	48755661	-0.011679	10	0.0529	0.064579	LHCGR	hg38_genes_promoters	0.0308078454685033	1.2495034911645928	0
chr2	49974184	49974367	-0.016095	10	0.2398	0.25589	NRXN1	hg38_genes_promoters	0.548638115735272	0.2465991681215126	0
chr2	50620580	50620998	-0.028394	10	0.7985	0.82689	LOC101927089	hg38_genes_promoters	0.0012962570058776	2.313587023648817	0
chr2	50620580	50620998	-0.028394	10	0.7985	0.82689	NRXN1	hg38_genes_promoters	0.0012962570058776	2.313587023648817	0
chr2	51027810	51027937	0.023259	12	0.83975	0.81649	NRXN1	hg38_genes_promoters	5.02771672395056e-07	5.088219698892061	1
chr2	47033365	47033989	0.018719	12	0.82267	0.80395	TTC7A	hg38_genes_promoters	0.0727936970756679	0.9605481303587682	0
chr2	27239125	27239475	-0.016102	14	0.85736	0.87346	CAD	hg38_genes_promoters	0.0075497471679135	1.7217574078929703	0
chr2	27232138	27232787	-0.010974	12	0.8735	0.88447	CAD	hg38_genes_promoters	0.0052147396576628	1.8455200057822676	0
chr2	27204350	27204827	0.031826	10	0.8893	0.85747	SLC5A6	hg38_genes_promoters	0.0002212723834549	2.9214931649513836	0
chr2	11786689	11786896	-0.018532	10	0.8201	0.83863	LPIN1	hg38_genes_promoters	0.0092561059876777	1.6557830782714411	0
chr2	11587121	11587640	-0.019403	12	0.82908	0.84849	GREB1	hg38_genes_promoters	0.0611645987155576	1.0197648656507472	0
chr2	11556215	11556569	-0.011637	10	0.2061	0.21774	GREB1	hg38_genes_promoters	0.4354711385070312	0.3359446413421732	0
chr2	11541586	11542338	-0.021348	12	0.65925	0.6806	MIR4429	hg38_genes_promoters	0.2283267222636417	0.5687800239656637	0
chr2	11541586	11542338	-0.021348	12	0.65925	0.6806	GREB1	hg38_genes_promoters	0.2283267222636417	0.5687800239656637	0
chr2	11154228	11154459	-0.102911	12	0.47625	0.57916	SLC66A3	hg38_genes_promoters	3.116919842547726e-05	3.6068025364162	0
chr2	11132156	11132550	-0.057955	14	0.624	0.68195	FLJ33534	hg38_genes_promoters	0.000778069690949	2.489141834101015	0
chr2	11132156	11132550	-0.057955	14	0.624	0.68195	C2orf50	hg38_genes_promoters	0.000778069690949	2.489141834101015	0
chr2	10778090	10778529	-0.012305	15	0.82047	0.83277	ATP6V1C2	hg38_genes_promoters	0.0193538830302594	1.4088515886031583	0
chr2	10721163	10721303	0.017389	10	0.0516	0.034211	ATP6V1C2	hg38_genes_promoters	0.0002203567377678	2.9227107073558054	0
chr2	10368280	10368717	-0.032641	12	0.78833	0.82097	HPCAL1	hg38_genes_promoters	0.002084148116341	2.1541547090361908	0
chr2	10121946	10122093	0.020846	12	0.063083	0.042237	RRM2	hg38_genes_promoters	0.0999592766369308	0.855864488162785	0
chr2	9409115	9409261	-0.022858	10	0.7293	0.75216	ITGB1BP1	hg38_genes_promoters	0.0010140081753638	2.3997930932428666	0
chr2	8676712	8677054	-0.010234	25	0.00844	0.018674	ID2-AS1	hg38_genes_promoters	1.248309339409992e-06	4.764809506714532	0
chr2	8584478	8584639	0.023918	10	0.6921	0.66818	LINC01814	hg38_genes_promoters	0.1288051767143294	0.7689864609548213	0
chr2	8584050	8584284	-0.010876	10	0.059536	0.070412	LINC01814	hg38_genes_promoters	0.0725147032780075	0.9618107455041263	0
chr2	7979886	7980659	-0.014964	15	0.83827	0.85323	LINC00298	hg38_genes_promoters	0.0160267339911838	1.4735850959395103	0
chr2	868772	868896	-0.012598	17	0.75629	0.76889	LINC01115	hg38_genes_promoters	0.0755361582831779	0.9483567512559727	0
chr2	1643430	1643516	0.0138	10	0.8518	0.838	PXDN	hg38_genes_promoters	0.083616673501378	0.9141373057652334	0
chr2	1842856	1842936	-0.042137	10	0.7806	0.82274	MYT1L	hg38_genes_promoters	9.493673518613756e-09	6.547163582089771	-1
chr2	1979599	1979762	0.017576	12	0.81908	0.80151	MYT1L	hg38_genes_promoters	0.0517605650992269	1.0773798590408163	0
chr2	2656596	2657247	-0.048487	12	0.32292	0.3714	LOC107985839	hg38_genes_promoters	0.0085245868830252	1.6831752908629833	0
chr2	3283361	3283620	0.027012	10	0.8506	0.82359	EIPR1	hg38_genes_promoters	0.0003928225777819	2.72846351713598	0
chr2	11864982	11865743	-0.028418	12	0.52567	0.55408	MIR3681HG	hg38_genes_promoters	0.3808786019530078	0.3864652399665576	0
chr2	3387856	3388049	0.0179	29	0.85576	0.83786	TRAPPC12	hg38_genes_promoters	1.868063051849714e-05	3.7912584921353054	0
chr2	3552177	3552356	0.011306	12	0.88792	0.87661	RNASEH1	hg38_genes_promoters	0.4111566940734629	0.35769109036645147	0
chr2	3594913	3595147	-0.042981	22	0.26709	0.31007	COLEC11	hg38_genes_promoters	0.0141470466410105	1.5171782664539588	0
chr2	3656939	3657274	-0.055648	19	0.60668	0.66233	ALLC	hg38_genes_promoters	0.0012525807584695	2.3252328966253715	0
chr2	3725109	3725575	0.032568	14	0.78455	0.75198	DCDC2C	hg38_genes_promoters	0.0118106494611681	1.5753121413336717	0
chr2	5690982	5691116	-0.014992	13	0.035615	0.050607	LINC01248	hg38_genes_promoters	4.7264702386291273e-05	3.456919821230667	0
chr2	5981241	5981435	-0.036637	10	0.3091	0.34574	LOC400940	hg38_genes_promoters	0.0484709152897386	1.0981261966719718	0
chr2	3534478	3534636	-0.02961	12	0.82008	0.84969	RNASEH1	hg38_genes_promoters	0.0020141379243775	2.164625618172505	0
chr2	66443573	66444450	-0.033111	16	0.24581	0.27892	MEIS1	hg38_genes_promoters	0.0457176358300974	1.11673766414979	0
chr2	15690007	15690630	-0.024741	14	0.69493	0.71967	LINC01804	hg38_genes_promoters	0.1125113213284547	0.8164818543315754	0
chr2	16069861	16070166	0.024574	10	0.8457	0.82113	GACAT3	hg38_genes_promoters	0.0273354703675722	1.2908840532531705	0
chr2	127633498	127633988	-0.014837	10	0.7519	0.76674	MYO7B	hg38_genes_promoters	0.1991001953623714	0.6172452208232386	0
chr2	27133046	27133489	0.016768	10	0.7904	0.77363	PREB	hg38_genes_promoters	0.2104803654080433	0.5967450415855897	0
chr2	27129192	27129851	-0.012274	10	0.8002	0.81247	ABHD1	hg38_genes_promoters	0.2317104820579218	0.5638030970657953	0
chr2	27083104	27083351	-0.017243	13	0.80838	0.82563	EMILIN1	hg38_genes_promoters	0.0353351581945348	1.2037403667747373	0
chr2	27078428	27078725	-0.057135	10	0.2659	0.32304	EMILIN1	hg38_genes_promoters	0.0014683021898949	2.2684463520281457	0
chr2	27037846	27038923	-0.01354	15	0.86993	0.88347	TMEM214	hg38_genes_promoters	0.0047033723577377	1.8781284819415587	0
chr2	26786025	26786089	-0.016811	10	0.0154	0.032211	CENPA	hg38_genes_promoters	0.0212362714628015	1.3788337604941472	0
chr2	26558464	26558817	-0.049694	21	0.33038	0.38008	OTOF	hg38_genes_promoters	0.0022886345218084	2.1199782397935927	0
chr2	26466701	26466839	0.013974	10	0.8705	0.85653	OTOF	hg38_genes_promoters	0.0815666211014177	0.9223211512464963	0
chr2	26401825	26401899	-0.016926	10	0.0106	0.027526	DRC1	hg38_genes_promoters	3.100050669059672e-07	5.261781518271242	-1
chr2	25639549	25639856	-0.019789	10	0.855	0.87479	DTNB	hg38_genes_promoters	0.0035268265557634	1.9743087817576184	0
chr2	25247896	25248030	0.017511	10	0.8793	0.86179	DNMT3A	hg38_genes_promoters	0.0303985994288076	1.2541111169324428	0
chr2	25244419	25244622	0.027158	10	0.88	0.85284	DNMT3A	hg38_genes_promoters	7.62782153046272e-05	3.2910992145738063	0
chr2	25204298	25204433	0.018895	22	0.171	0.15211	LINC01381	hg38_genes_promoters	0.0085134140221079	1.6836138887992822	0
chr2	24918896	24919232	0.026776	16	0.77813	0.75135	ADCY3	hg38_genes_promoters	0.0020475539554009	2.1598511747238565	0
chr2	24842832	24843058	-0.014389	15	0.85473	0.86912	ADCY3	hg38_genes_promoters	0.0002954105426415	2.825128314078471	0
chr2	16666299	16666726	-0.041393	10	0.3472	0.38859	CYRIA	hg38_genes_promoters	0.1283735377401667	0.7700884357390456	0
chr2	18584777	18585028	0.026423	22	0.75977	0.73335	NT5C1B	hg38_genes_promoters	5.744951673114353e-06	4.215004579270677	0
chr2	18586971	18587516	-0.017241	11	0.80673	0.82397	NT5C1B	hg38_genes_promoters	0.0096638159620222	1.642492358957435	0
chr2	21043876	21044075	0.014011	21	0.11649	0.10248	APOB	hg38_genes_promoters	0.0278801306543292	1.2852288534775704	0
chr2	21044859	21045182	0.033274	10	0.5178	0.48453	APOB	hg38_genes_promoters	0.1912213999302057	0.6307089758151253	0
chr2	23642154	23642503	0.010519	15	0.87347	0.86295	KLHL29	hg38_genes_promoters	0.3222643363120512	0.44751103080373766	0
chr2	16013177	16013464	-0.011423	23	0.21165	0.22308	GACAT3	hg38_genes_promoters	0.3100399941010222	0.46103283161906905	0
chr2	24009290	24009534	-0.017535	10	0.8066	0.82413	MFSD2B	hg38_genes_promoters	0.0726736568468034	0.9609408536089167	0
chr2	24077241	24077383	0.012502	13	0.031692	0.01919	SF3B6	hg38_genes_promoters	0.0703553912634222	0.9720931940333586	0
chr2	24206049	24206561	-0.013541	10	0.8708	0.88434	ITSN2	hg38_genes_promoters	0.150351608655247	0.7175125448372631	0
chr2	24211010	24211282	0.010753	16	0.86506	0.85431	ITSN2	hg38_genes_promoters	0.1912239713193458	0.6307089758151253	0
chr2	24360935	24361168	0.037078	10	0.6725	0.63542	ITSN2	hg38_genes_promoters	0.0816005731893114	0.9222193262946217	0
chr2	24402816	24402882	-0.043722	10	0.3053	0.34902	LOC105374329	hg38_genes_promoters	0.0002364818397252	2.9012799030552014	0
chr2	24706673	24707591	-0.016212	13	0.89015	0.90637	NCOA1	hg38_genes_promoters	0.0015276901937242	2.2563336024789593	0
chr2	24017229	24017476	0.02181	13	0.85254	0.83073	MFSD2B	hg38_genes_promoters	0.0064143896295464	1.7781526973072994	0
chr2	67215374	67215794	-0.023007	11	0.31509	0.3381	LINC01829	hg38_genes_promoters	0.1747520361609168	0.6639923983225655	0
chr2	27135248	27135816	-0.029615	15	0.61353	0.64315	PREB	hg38_genes_promoters	0.0679687727053681	0.9838874913523626	0
chr2	68837113	68837502	0.014473	14	0.26436	0.24988	LINC01890	hg38_genes_promoters	0.7260593930283679	0.13459126805626667	0
chr2	111366677	111366880	-0.022057	10	0.3365	0.35856	MIR4435-2HG	hg38_genes_promoters	0.1981898273976551	0.6187130879613013	0
chr2	111366498	111366582	-0.023505	10	0.0186	0.042105	MIR4435-2HG	hg38_genes_promoters	2.685168068477951e-06	4.492922533000658	0
chr2	111366183	111366491	-0.037322	25	0.02264	0.059962	MIR4435-2HG	hg38_genes_promoters	1.4188025988856553e-21	18.339252143813596	-1
chr2	110805010	110805355	-0.011081	10	0.2359	0.24698	ACOXL	hg38_genes_promoters	0.3953515997382708	0.37275711427255376	0
chr2	109614774	109614851	-0.019986	15	0.085733	0.10572	SEPTIN10	hg38_genes_promoters	0.0042852964098173	1.9084112747731035	0
chr2	109613647	109613788	-0.016183	16	0.013154	0.029337	SOWAHC	hg38_genes_promoters	0.0277338402294983	1.2867766508495886	0
chr2	109613647	109613788	-0.016183	16	0.013154	0.029337	SEPTIN10	hg38_genes_promoters	0.0277338402294983	1.2867766508495886	0
chr2	107986480	107986629	-0.014003	18	0.035278	0.04928	SLC5A7	hg38_genes_promoters	0.0003416662554177	2.773415321863727	0
chr2	107827680	107827774	0.055401	13	0.83277	0.77737	RGPD4-AS1	hg38_genes_promoters	6.08043689674105e-08	5.843325430823776	1
chr2	106486723	106486825	-0.032532	10	0.2081	0.24063	CD8B2	hg38_genes_promoters	0.0519112788885376	1.0762469588251393	0
chr2	106160348	106160553	-0.022872	12	0.054333	0.077206	UXS1	hg38_genes_promoters	0.313971949948216	0.4565390882554838	0
chr2	106064954	106065297	-0.019342	10	0.0795	0.098842	ECRG4	hg38_genes_promoters	0.0041097432985839	1.9225258712304873	0
chr2	105610527	105610786	-0.033074	10	0.8214	0.85447	LOC285000	hg38_genes_promoters	2.1621278517402685e-05	3.7388106314975458	0
chr2	105396816	105397656	-0.026277	15	0.82947	0.85574	FHL2	hg38_genes_promoters	0.0001069372991454	3.1696150840553634	0
chr2	105103495	105104165	-0.023604	10	0.84	0.8636	MRPS9-AS1	hg38_genes_promoters	0.008932368949312	1.6678031791852805	0
chr2	104659071	104659260	-0.019632	14	0.123	0.14263	LOC105373526	hg38_genes_promoters	0.0030413158578971	2.024142555776351	0
chr2	101435033	101435110	0.0267	10	0.8107	0.784	RFX8	hg38_genes_promoters	0.0330361721848861	1.225328478707901	0
chr2	101272956	101273290	-0.015346	10	0.8179	0.83325	SNORD89	hg38_genes_promoters	0.0738958633672196	0.9555576762780151	0
chr2	101272956	101273290	-0.015346	10	0.8179	0.83325	RNF149	hg38_genes_promoters	0.0738958633672196	0.9555576762780151	0
chr2	101150641	101150681	-0.012863	10	0.0204	0.033263	TBC1D8-AS1	hg38_genes_promoters	0.0004367753689387	2.6912730391041526	0
chr2	100977255	100977636	-0.014976	13	0.83454	0.84951	NPAS2-AS1	hg38_genes_promoters	0.0069275165179323	1.7519311223666105	0
chr2	100242264	100242683	0.014311	10	0.8471	0.83279	LINC01104	hg38_genes_promoters	0.3427969344492636	0.4254878508369799	0
chr2	100207753	100208564	-0.020611	10	0.8226	0.84321	LINC01104	hg38_genes_promoters	0.0386496346582148	1.1745678203553984	0
chr2	99593871	99593938	0.011695	10	0.7888	0.77711	AFF3	hg38_genes_promoters	0.2359113686631628	0.5575683910678675	0
chr2	98869368	98869813	-0.010279	13	0.78531	0.79559	CRACDL	hg38_genes_promoters	0.0668825543359075	0.9891546294306706	0
chr2	98606391	98606853	-0.013349	10	0.8404	0.85375	COA5	hg38_genes_promoters	0.0356861204788756	1.2013071853722226	0
chr2	98565727	98566084	0.016252	14	0.87136	0.85511	INPP4A	hg38_genes_promoters	0.2226410222815686	0.5774986972967152	0
chr2	98236317	98236749	-0.034695	10	0.6855	0.7202	VWA3B	hg38_genes_promoters	0.064257884314211	1.0030167853801049	0
chr2	97760966	97761299	-0.028458	10	0.5007	0.52916	TMEM131	hg38_genes_promoters	0.1214269516754061	0.7898121266014617	0
chr2	104755548	104755687	-0.016189	10	0.2856	0.30179	LINC01114	hg38_genes_promoters	0.4029730818480811	0.36567487460072184	0
chr2	111480359	111480986	-0.011656	13	0.23685	0.2485	MIR4435-2HG	hg38_genes_promoters	0.2798296322447883	0.496346663972767	0
