chr	start	stop	mean difference	#CpGs	mean g1	mean g2	annot.symbol	annot.type	p(MWU)_new	-log10(q)	hue
chr2	200305528	200306086	0.010435	10	0.17544	0.165	SPATS2L	hg38_genes_promoters	1.6724467427287212e-05	4.2313727255286775	0
chr2	208025789	208026108	0.037772	10	0.21067	0.1729	PLEKHM3	hg38_genes_promoters	0.0373126889616549	1.3007126655161518	0
chr2	207124227	207124660	-0.020263	12	0.84057	0.86083	KLF7	hg38_genes_promoters	0.0084183542270073	1.854824494778358	0
chr2	206275123	206275233	0.011272	12	0.016272	0.005	ZDBF2	hg38_genes_promoters	4.148362771554984e-08	6.5965433855272355	1
chr2	205763729	205763885	-0.021741	12	0.42018	0.44192	NRP2	hg38_genes_promoters	0.2621787130690395	0.5573581620931286	0
chr2	205720838	205721443	0.032305	10	0.8318	0.7995	NRP2	hg38_genes_promoters	0.0119204676083601	1.7270484203143266	0
chr2	205685553	205685602	0.010221	10	0.023421	0.0132	NRP2	hg38_genes_promoters	0.0001537165579532	3.3713835138175816	0
chr2	129922617	129922921	0.021763	10	0.37426	0.3525	LINC01856	hg38_genes_promoters	0.4422004923259568	0.346906730616857	0
chr2	129878183	129878362	-0.065281	15	0.53905	0.60433	LINC02572	hg38_genes_promoters	0.000212734939459	3.244477895553047	0
chr2	129878183	129878362	-0.065281	15	0.53905	0.60433	LOC105373616	hg38_genes_promoters	0.000212734939459	3.244477895553047	0
chr2	127650970	127651120	0.053111	10	0.57421	0.5211	LIMS2	hg38_genes_promoters	0.0152836268819143	1.6329342840650083	0
chr2	127649533	127649852	0.012676	10	0.36216	0.34948	GPR17	hg38_genes_promoters	0.4321930677664656	0.3564846913348294	0
chr2	127645540	127645915	0.011121	18	0.81064	0.79952	GPR17	hg38_genes_promoters	0.1212025291522416	0.857378955072101	0
chr2	127642210	127642535	0.034705	10	0.13511	0.1004	LIMS2	hg38_genes_promoters	0.0011852143759569	2.5904451895797256	0
chr2	130121000	130121226	0.049308	37	0.75076	0.70146	POTEF	hg38_genes_promoters	4.486188502271367e-10	8.41274822056128	1
chr2	130916045	130916178	-0.054326	10	0.27447	0.3288	ARHGEF4	hg38_genes_promoters	0.0159741668315165	1.6163191130591958	0
chr2	130837235	130837513	0.012055	27	0.054425	0.04237	ARHGEF4	hg38_genes_promoters	0.0011791514101896	2.5923182914203347	0
chr2	130610925	130610981	0.026726	10	0.80353	0.7768	POTEJ	hg38_genes_promoters	0.0080304891075828	1.8715901221984748	0
chr2	130428581	130428922	0.02548	10	0.098062	0.072582	FAR2P2	hg38_genes_promoters	0.0006156738380756	2.839581438287834	0
chr2	130372351	130372428	0.020451	15	0.023658	0.0032074	PTPN18	hg38_genes_promoters	9.474917769850792e-14	11.856869875475459	1
chr2	130370758	130371305	-0.020835	12	0.77601	0.79684	PTPN18	hg38_genes_promoters	0.0675301614712654	1.076583855212994	0
chr2	130358901	130358991	0.0261	10	0.873	0.8469	PTPN18	hg38_genes_promoters	0.0003097251636445	3.100510265929916	0
chr2	130345449	130345707	0.058273	16	0.84484	0.78656	IMP4	hg38_genes_promoters	6.190631594669134e-16	13.913043756026577	1
chr2	130155069	130155325	0.013951	11	0.85252	0.83857	SMPD4	hg38_genes_promoters	0.0730460659272258	1.0475533835396247	0
chr2	127422982	127423742	0.034506	65	0.042425	0.007919	PROC	hg38_genes_promoters	6.660987003323681e-45	41.84160572410467	1
chr2	119678270	119678463	-0.033581	10	0.78802	0.8216	TMEM177	hg38_genes_promoters	0.0061795975651446	1.9698570432316027	0
chr2	119441764	119442545	0.016981	11	0.80598	0.789	SCTR	hg38_genes_promoters	0.0757346855171196	1.0345854353024004	0
chr2	119368621	119369451	0.012205	10	0.85211	0.8399	DBI	hg38_genes_promoters	0.0751360589378973	1.0372146363997505	0
chr2	118991952	118992351	-0.019032	10	0.77437	0.7934	MARCO	hg38_genes_promoters	0.1438336016053553	0.7914890227254734	0
chr2	118186639	118186944	-0.030587	10	0.71161	0.7422	THORLNC	hg38_genes_promoters	0.0312425967973196	1.3666655098024107	0
chr2	117860198	117860308	-0.027558	10	0.33684	0.3644	LOC101929908	hg38_genes_promoters	0.0444994293842905	1.2336711264095501	0
chr2	117859528	117859588	-0.060421	10	0.66158	0.722	LOC101929908	hg38_genes_promoters	0.000852909412051	2.715707641810274	0
chr2	117836311	117836583	0.01811	23	0.030892	0.012783	LOC107985939	hg38_genes_promoters	1.0291666034375936e-10	9.006767064663869	1
chr2	113979569	113979681	0.032143	16	0.55385	0.52171	LINC01191	hg38_genes_promoters	0.2167749694296865	0.6317546731899838	0
chr2	113978581	113979000	0.022654	12	0.83332	0.81066	LINC01191	hg38_genes_promoters	0.0256718721211173	1.4390515306992788	0
chr2	113634442	113634710	0.015279	10	0.84558	0.8303	RABL2A	hg38_genes_promoters	0.0958249763927236	0.945324893213054	0
chr2	113627517	113627647	-0.011019	10	0.0043624	0.015381	RPL23AP7	hg38_genes_promoters	0.1071389285662183	0.9041907751130107	0
chr2	113627517	113627647	-0.011019	10	0.0043624	0.015381	RABL2A	hg38_genes_promoters	0.1071389285662183	0.9041907751130107	0
chr2	120019099	120019220	0.041548	11	0.88528	0.84373	EPB41L5	hg38_genes_promoters	1.5985246550006935e-06	5.151424047744512	1
chr2	127422982	127423742	0.034506	65	0.042425	0.007919	MIR4783	hg38_genes_promoters	6.660987003323681e-45	41.84160572410467	1
chr2	127419740	127420036	-0.021239	12	0.82061	0.84185	PROC	hg38_genes_promoters	0.0716870332409715	1.0542282144184225	0
chr2	127220823	127221003	0.034747	10	0.068947	0.0342	CYP27C1	hg38_genes_promoters	4.6866830752334563e-07	5.634207693581165	1
chr2	127205753	127205986	-0.033075	12	0.79934	0.83242	CYP27C1	hg38_genes_promoters	0.000511452829142	2.9103667151534154	0
chr2	127064829	127065068	0.036644	13	0.045951	0.0093077	BIN1	hg38_genes_promoters	1.656036865151898e-18	16.34063650157903	1
chr2	127056354	127056721	0.03574	11	0.86019	0.82445	BIN1	hg38_genes_promoters	0.0004867253745456	2.9294136933215458	0
chr2	121737090	121737161	0.010192	12	0.012983	0.0027912	TSN	hg38_genes_promoters	3.3738830849664395e-08	6.679295888928993	1
chr2	121737090	121737161	0.010192	12	0.012983	0.0027912	NIFK	hg38_genes_promoters	3.3738830849664395e-08	6.679295888928993	1
chr2	120797014	120797313	0.027635	12	0.87639	0.84875	GLI2	hg38_genes_promoters	0.0030869558389897	2.2315865095100698	0
chr2	120790961	120791823	0.020599	12	0.67146	0.65086	GLI2	hg38_genes_promoters	0.2182793320108289	0.6291836832418787	0
chr2	120546134	120546299	0.040153	10	0.82705	0.7869	LOC105373585	hg38_genes_promoters	9.937481422584845e-06	4.432928868078155	0
chr2	120465914	120466433	-0.055728	27	0.58353	0.63926	LINC01101	hg38_genes_promoters	0.0001387749264157	3.410700558661226	0
chr2	131041251	131041495	-0.053144	11	0.4844	0.53755	ARHGEF4	hg38_genes_promoters	0.0146140566345263	1.6493187637404723	0
chr2	161423440	161423778	0.011496	49	0.028088	0.016592	SLC4A10	hg38_genes_promoters	9.620308156080167e-21	18.471222582163964	1
chr2	161423324	161423435	0.01034	13	0.061301	0.050961	SLC4A10	hg38_genes_promoters	0.0089006638331631	1.8348311047383663	0
chr2	161416999	161417181	0.010911	10	0.062211	0.0513	TBR1	hg38_genes_promoters	0.0075964490301212	1.890989013096665	0
chr2	159223759	159224316	0.020667	15	0.86867	0.848	TANC1	hg38_genes_promoters	0.0017829658665138	2.437441980684152	0
chr2	159147159	159147520	0.032979	10	0.053579	0.0206	TANC1	hg38_genes_promoters	4.4339326273034055e-11	9.347413939833881	1
chr2	158967907	158968021	0.021587	13	0.030972	0.0093846	TANC1	hg38_genes_promoters	1.337770032455162e-12	10.776529930553567	1
chr2	158734859	158735523	0.021429	10	0.83343	0.812	PKP4-AS1	hg38_genes_promoters	0.0511201071481329	1.1822063781282592	0
chr2	158631729	158631929	0.026784	10	0.90868	0.8819	PKP4	hg38_genes_promoters	8.374311059614935e-06	4.498746812366585	0
chr2	161427112	161427217	0.010349	16	0.025724	0.015375	SLC4A10	hg38_genes_promoters	1.6568758915011429e-06	5.137230560431703	1
chr2	157597481	157597592	-0.017266	16	0.021546	0.038812	ACVR1C	hg38_genes_promoters	2.711702658001742e-05	4.041686341828553	0
chr2	161507763	161507835	0.017079	12	0.79408	0.777	AHCTF1P1	hg38_genes_promoters	0.1140512923199244	0.8809224143330838	0
chr2	170820254	170820814	0.022814	23	0.15809	0.13528	GAD1	hg38_genes_promoters	0.0086044833355051	1.8467320189626792	0
chr2	170815284	170815454	-0.021758	10	0.075442	0.0972	GAD1	hg38_genes_promoters	0.0800313702406	1.0139816060824332	0
chr2	168802318	168802704	-0.018358	10	0.56196	0.58032	NOSTRIN	hg38_genes_promoters	0.4427052014789604	0.3464567393834365	0
chr2	165957243	165957374	-0.057079	10	0.7434	0.80048	LOC102724058	hg38_genes_promoters	0.0006679590253881	2.8086862226905795	0
chr2	165957243	165957374	-0.057079	10	0.7434	0.80048	SCN1A-AS1	hg38_genes_promoters	0.0006679590253881	2.8086862226905795	0
chr2	165794610	165794878	0.012807	15	0.01814	0.0053333	GALNT3	hg38_genes_promoters	5.9023792518750234e-08	6.457861892721005	1
chr2	164955167	164955385	-0.018956	16	0.14023	0.15919	SLC38A11	hg38_genes_promoters	0.1683168102697856	0.7308787927417087	0
chr2	163736348	163736424	0.010602	16	0.013289	0.0026875	FIGN	hg38_genes_promoters	1.878113134921664e-15	13.460843969127868	1
chr2	162839143	162839286	0.024626	10	0.10153	0.0769	KCNH7	hg38_genes_promoters	0.0091662866292168	1.8237440933828457	0
chr2	157380363	157380505	0.02023	12	0.87273	0.8525	FAM133DP	hg38_genes_promoters	0.0016816644109373	2.4596741603753975	0
chr2	135047740	135048456	0.085494	10	0.70849	0.623	MAP3K19	hg38_genes_promoters	0.0039322637742249	2.1413191271559855	0
chr2	134459953	134460220	-0.012938	11	0.84378	0.85672	TMEM163	hg38_genes_promoters	0.0885833854927974	0.9747768923773467	0
chr2	134459252	134459636	-0.012479	11	0.85843	0.87091	TMEM163	hg38_genes_promoters	0.0732483476824144	1.0465166697083852	0
chr2	133266136	133266419	0.010084	15	0.038351	0.028267	NCKAP5-AS2	hg38_genes_promoters	0.001116234790504	2.6138031290833736	0
chr2	132659696	132660500	0.027689	14	0.8404	0.81271	LOC105373623	hg38_genes_promoters	0.001236191981378	2.5749843092269926	0
chr2	132304678	132304832	0.011711	10	0.022211	0.0105	ZNF806	hg38_genes_promoters	6.134778965724943e-05	3.724232068680157	0
chr2	132257711	132258079	0.024222	37	0.11357	0.089351	MIR663B	hg38_genes_promoters	4.845799199456661e-09	7.458185047105219	1
chr2	132257711	132258079	0.024222	37	0.11357	0.089351	ANKRD30BL	hg38_genes_promoters	4.845799199456661e-09	7.458185047105219	1
chr2	132162066	132162294	-0.024902	14	0.7341	0.759	ANKRD30BL	hg38_genes_promoters	0.0398583968551439	1.2753887535573727	0
chr2	131591135	131591195	0.037042	10	0.79684	0.7598	POTEKP	hg38_genes_promoters	0.0561567450518015	1.146980457589325	0
chr2	131529141	131529341	0.021053	10	0.49405	0.473	CCDC74A	hg38_genes_promoters	0.4675914388884979	0.3238385641514704	0
chr2	131444988	131445060	0.07076	13	0.74461	0.67385	NOC2LP2	hg38_genes_promoters	3.6810013548867862e-09	7.563899654347107	1
chr2	131217833	131217893	0.05504	10	0.73026	0.67522	POTEE	hg38_genes_promoters	0.0078354258046264	1.880547757797608	0
chr2	146587462	146587568	0.054789	10	0.83079	0.776	PABPC1P2	hg38_genes_promoters	1.994887434810788e-08	6.888394094000678	1
chr2	144522831	144522967	-0.023621	10	0.12658	0.1502	LINC01412	hg38_genes_promoters	0.070048442299928	1.0629492909614424	0
chr2	138780508	138780607	0.010726	15	0.023193	0.012467	NXPH2	hg38_genes_promoters	3.362418561180091e-08	6.679729073619632	1
chr2	136990178	136990985	0.032111	10	0.75111	0.719	THSD7B	hg38_genes_promoters	0.7658924337212043	0.11507269120419006	0
chr2	136118394	136118660	0.010416	14	0.01331	0.0028939	CXCR4	hg38_genes_promoters	2.1527127777754637e-09	7.784796382343372	1
chr2	241062923	241063311	0.021537	10	0.80574	0.7842	SNED1	hg38_genes_promoters	0.1689002086131975	0.7295239272625521	0
chr2	238231382	238231456	-0.013232	10	0.040368	0.0536	LINC02610	hg38_genes_promoters	0.0020885519464437	2.3793259368545985	0
chr2	238204142	238204629	0.057775	10	0.44867	0.3909	ILKAP	hg38_genes_promoters	0.0236603972459885	1.468305941155115	0
chr2	238128879	238129140	0.044708	10	0.71181	0.6671	ESPNL	hg38_genes_promoters	0.2658740036592298	0.5521281298138444	0
chr2	238100287	238100446	0.042722	10	0.22072	0.178	ESPNL	hg38_genes_promoters	0.0030925379145	2.230886724801133	0
chr2	238081443	238081709	0.017347	10	0.87595	0.8586	SCLY	hg38_genes_promoters	0.0156911340214135	1.6232032416667481	0
chr2	237859916	237860096	0.011062	17	0.015356	0.0042941	RAMP1	hg38_genes_promoters	6.489784260620782e-16	13.893428485707414	1
chr2	237691414	237691669	0.01759	26	0.022419	0.0048292	LRRFIP1	hg38_genes_promoters	2.055058890497208e-21	19.11240728900134	1
chr2	237683114	237683409	-0.054432	10	0.70937	0.7638	LRRFIP1	hg38_genes_promoters	0.0003885029546398	3.014825286516818	0
chr2	237591596	237591911	0.024832	10	0.10963	0.0848	RAB17	hg38_genes_promoters	8.954175417275644e-09	7.211638486275272	1
chr2	237551156	237551410	-0.017484	10	0.80932	0.8268	MLPH	hg38_genes_promoters	0.0623344274609392	1.1064494826448215	0
chr2	239577290	239577684	0.037829	10	0.81041	0.77258	LOC401040	hg38_genes_promoters	0.0038860002490458	2.1455561313062472	0
chr2	239352729	239352898	0.02017	13	0.83725	0.81708	MIR2467	hg38_genes_promoters	0.1421376786608625	0.7963390889443173	0
chr2	239309196	239309630	0.049831	14	0.50019	0.45036	HDAC4	hg38_genes_promoters	0.0113242995584838	1.74612928603918	0
chr2	239236613	239237159	0.08462	14	0.38476	0.30014	HDAC4	hg38_genes_promoters	3.706579259733872e-05	3.9216692608157366	0
chr2	239191246	239191826	0.017753	10	0.86305	0.8453	HDAC4	hg38_genes_promoters	0.069707853758835	1.0649006476571825	0
chr2	239141735	239142111	0.022121	11	0.87694	0.85482	HDAC4	hg38_genes_promoters	0.02815274967817	1.4048329811777538	0
chr2	239108040	239108232	0.030766	16	0.83345	0.80269	HDAC4	hg38_genes_promoters	5.537384215300752e-06	4.660444061834939	0
chr2	239103388	239103844	0.032167	13	0.86201	0.82985	HDAC4	hg38_genes_promoters	7.265850632479394e-05	3.658905636497868	0
chr2	239081217	239081682	0.025874	20	0.83747	0.8116	HDAC4	hg38_genes_promoters	5.176784303537716e-05	3.791231639713344	0
chr2	238925950	238926372	0.026866	13	0.80964	0.78277	LINC01940	hg38_genes_promoters	0.004677131338151	2.0758713821514108	0
chr2	238434136	238435085	0.040705	18	0.63165	0.59094	ASB1	hg38_genes_promoters	0.049077185997727	1.1972122283701878	0
chr2	238397230	238397528	0.035495	10	0.82989	0.7944	TRAF3IP1	hg38_genes_promoters	0.0005255766500341	2.899179478527172	0
chr2	237527318	237527521	0.026357	10	0.86896	0.8426	MLPH	hg38_genes_promoters	0.0025220059803639	2.3081121293449427	0
chr2	237519303	237519945	0.026712	15	0.76558	0.73887	MLPH	hg38_genes_promoters	0.0108489026617034	1.762231652239938	0
chr2	235493057	235493283	0.021053	17	0.099288	0.078235	AGAP1	hg38_genes_promoters	0.0107552116799343	1.7652152840696818	0
chr2	234993721	234994292	-0.016124	12	0.82071	0.83683	SH3BP4	hg38_genes_promoters	0.5093015673056356	0.2879060725219985	0
chr2	234981256	234981624	-0.02921	10	0.32659	0.3558	SH3BP4	hg38_genes_promoters	0.4433016849354244	0.3459173889680594	0
chr2	234951057	234951273	0.013223	10	0.042523	0.0293	SH3BP4	hg38_genes_promoters	0.0021883959353984	2.361114756258566	0
chr2	234950670	234951035	0.029861	17	0.13251	0.10265	SH3BP4	hg38_genes_promoters	0.0006680935051222	2.8086862226905795	0
chr2	233964719	233965506	0.023208	17	0.83362	0.81041	TRPM8	hg38_genes_promoters	0.0005265198678635	2.8987220406787175	0
chr2	233840701	233841172	0.041527	10	0.89583	0.8543	HJURP	hg38_genes_promoters	1.745260634345517e-06	5.115837196761511	1
chr2	233775007	233775378	-0.015679	10	0.83142	0.8471	MROH2A	hg38_genes_promoters	0.2413481481927899	0.589377893583545	0
chr2	233759700	233760219	0.037669	10	0.84127	0.8036	UGT1A1	hg38_genes_promoters	0.0018887051908465	2.4160124597305273	0
chr2	233636286	233636591	0.073114	10	0.8469	0.77379	UGT1A10	hg38_genes_promoters	7.765862807922136e-09	7.270036180029952	1
chr2	233523264	233524035	0.011035	11	0.88313	0.87209	USP40	hg38_genes_promoters	0.1248867249777565	0.8458117073266267	0
chr2	233490687	233491247	0.031304	10	0.8949	0.8636	USP40	hg38_genes_promoters	9.45291090542228e-05	3.558810465467226	0
chr2	233463492	233463758	-0.028358	14	0.86207	0.89042	DGKD	hg38_genes_promoters	0.001889305371002	2.4159651508175783	0
chr2	233458227	233458362	0.034274	10	0.85147	0.8172	DGKD	hg38_genes_promoters	0.0003999052899269	3.0037036463183697	0
chr2	233447466	233447820	0.030866	10	0.87031	0.83945	DGKD	hg38_genes_promoters	0.0001070685988717	3.510414755441622	0
chr2	235494537	235494582	-0.011396	10	0.013139	0.024535	AGAP1	hg38_genes_promoters	0.159075863151298	0.7523355612176993	0
chr2	235523740	235524026	0.020026	10	0.83853	0.8185	AGAP1	hg38_genes_promoters	0.0043392482940035	2.1042488905021255	0
chr2	237435061	237435299	0.030316	10	0.044316	0.014	COL6A3	hg38_genes_promoters	1.1417040696772037e-07	6.195177018596937	1
chr2	237371968	237372155	-0.010987	12	0.8211	0.83208	COL6A3	hg38_genes_promoters	0.2539678074923027	0.5695698203407342	0
chr2	237355243	237356119	0.022947	14	0.84109	0.81814	COL6A3	hg38_genes_promoters	0.0084206160033606	1.8547818951167074	0
chr2	237334640	237334877	0.016563	10	0.84326	0.8267	COL6A3	hg38_genes_promoters	0.0786903232154825	1.0201848357409704	0
chr2	236503576	236503796	-0.016926	10	0.69847	0.7154	IQCA1	hg38_genes_promoters	0.1711679622471388	0.7243224427679014	0
chr2	236455583	236456006	0.028339	10	0.86644	0.8381	IQCA1	hg38_genes_promoters	0.0028761693266358	2.258724509643663	0
chr2	236455191	236455574	0.012763	10	0.82226	0.8095	IQCA1	hg38_genes_promoters	0.4791590468508973	0.3135423435642914	0
chr2	236214840	236214928	-0.026068	10	0.68863	0.7147	ASB18	hg38_genes_promoters	0.0388423163866937	1.2853542034843803	0
chr2	236168699	236168870	0.012919	13	0.043765	0.030846	GBX2	hg38_genes_promoters	8.225915330915648e-05	3.6121533436612454	0
chr2	236167794	236167876	0.011268	10	0.020368	0.0091	GBX2	hg38_genes_promoters	1.9911300941652533e-07	5.971469442944254	1
chr2	241263053	241263785	0.040519	10	0.86712	0.8266	HDLBP	hg38_genes_promoters	5.131176783782203e-05	3.794754407319231	0
chr2	241247164	241247945	0.036235	12	0.89315	0.85692	HDLBP	hg38_genes_promoters	8.443795469812235e-08	6.315331777468467	1
chr2	241243132	241243693	0.032931	13	0.86939	0.83646	HDLBP	hg38_genes_promoters	1.221968344543771e-06	5.256703885520082	1
chr2	241230793	241231122	0.029107	16	0.87629	0.84718	HDLBP	hg38_genes_promoters	1.4446679434262792e-05	4.287848898466623	0
chr2	241217470	241217565	-0.016011	10	0.031789	0.0478	ANO7	hg38_genes_promoters	0.0061719572813574	1.970316890094325	0
chr2	241158172	241158726	0.011805	10	0.86411	0.8523	PPP1R7	hg38_genes_promoters	0.1194278135712445	0.8631709503566732	0
chr2	241153022	241153546	0.02839	10	0.88459	0.8562	PPP1R7	hg38_genes_promoters	0.000876866481624	2.7052855792947095	0
chr2	241150358	241150401	0.010668	10	0.015368	0.0047	PPP1R7	hg38_genes_promoters	1.353536919259504e-09	7.970719743394471	1
chr2	241150358	241150401	0.010668	10	0.015368	0.0047	PASK	hg38_genes_promoters	1.353536919259504e-09	7.970719743394471	1
chr2	241141373	241141848	0.031547	14	0.87624	0.84469	PASK	hg38_genes_promoters	1.480251174127147e-06	5.18104782367962	1
chr2	241140541	241141015	0.029157	13	0.875	0.84585	PASK	hg38_genes_promoters	2.1994420459478062e-05	4.123701544288435	0
chr2	241095788	241096108	-0.038582	10	0.70852	0.7471	MTERF4	hg38_genes_promoters	0.0008620907746335	2.711603077866888	0
chr2	241093956	241095096	0.024681	15	0.86338	0.8387	MTERF4	hg38_genes_promoters	0.0001386299670239	3.4110294856013406	0
chr2	241064018	241064400	0.067668	18	0.21513	0.14747	SNED1-AS1	hg38_genes_promoters	2.052480743634294e-07	5.960677539338173	1
chr2	241268891	241269356	0.034674	10	0.81947	0.7848	HDLBP	hg38_genes_promoters	0.0022084426183826	2.3582189839876735	0
chr2	241050992	241051411	0.033596	12	0.75526	0.72167	SNED1	hg38_genes_promoters	0.0514701788722071	1.179586724360485	0
chr2	241720282	241720532	0.021759	12	0.86101	0.83925	ING5	hg38_genes_promoters	0.0741785156736439	1.041856870860777	0
chr2	241666914	241667053	0.049095	10	0.86289	0.8138	ATG4B	hg38_genes_promoters	4.5852744792936675e-09	7.477671256869142	1
chr2	241633042	241633420	0.028697	22	0.86246	0.83376	THAP4	hg38_genes_promoters	3.367314068043124e-07	5.763401772809474	1
chr2	241602952	241603130	-0.021942	10	0.84816	0.8701	THAP4	hg38_genes_promoters	0.0007108997125219	2.7848453996912674	0
chr2	241509141	241509295	0.011516	10	0.058316	0.0468	STK25	hg38_genes_promoters	0.0158136647364367	1.6202989822317218	0
chr2	241500199	241500941	0.029467	17	0.86935	0.83988	STK25	hg38_genes_promoters	9.79971393172135e-06	4.4386880406488105	0
chr2	241492993	241493416	0.036298	10	0.87	0.8337	FARP2	hg38_genes_promoters	0.0005701437006262	2.8688372356196377	0
chr2	241463222	241463522	0.021134	11	0.86813	0.847	FARP2	hg38_genes_promoters	0.0038057883129075	2.15370963245713	0
chr2	241461514	241462577	0.024171	22	0.85369	0.82952	FARP2	hg38_genes_promoters	0.0046797074568155	2.075712378332698	0
chr2	241386343	241386617	0.024072	10	0.88677	0.8627	FARP2	hg38_genes_promoters	0.0043329338015875	2.1046427722427494	0
chr2	241355425	241355527	0.044953	10	0.46305	0.4181	FARP2	hg38_genes_promoters	0.0117860937782625	1.7313395056267988	0
chr2	241355128	241355324	-0.053881	10	0.61732	0.6712	FARP2	hg38_genes_promoters	0.0092473459757791	1.8207235204993106	0
chr2	241036171	241036895	0.083055	49	0.25004	0.16698	SNED1	hg38_genes_promoters	6.154360705681757e-21	18.66208154387939	1
chr2	240595133	240595255	0.024647	10	0.85995	0.8353	CAPN10	hg38_genes_promoters	0.0001559508624885	3.3659799153756587	0
chr2	240590578	240591015	0.023791	28	0.86118	0.83739	CAPN10	hg38_genes_promoters	9.171709496014215e-08	6.28229131274237	1
chr2	240587231	240587328	-0.013641	10	0.0031166	0.016758	CAPN10-DT	hg38_genes_promoters	3.3361529274559255e-08	6.682366875901174	-1
chr2	240565399	240565856	0.041969	16	0.059509	0.01754	RNPEPL1	hg38_genes_promoters	8.837077878816403e-15	12.823019143068317	1
chr2	240557613	240557731	-0.030577	13	0.15805	0.18863	ANKMY1	hg38_genes_promoters	0.2511041705825909	0.5740207537902546	0
chr2	240464561	240464655	0.042322	10	0.82133	0.77901	GPC1	hg38_genes_promoters	1.2765220739791336e-06	5.240357218610629	1
chr2	240455789	240456010	0.031883	20	0.047833	0.01595	MIR149	hg38_genes_promoters	8.052479461822519e-19	16.631046977836867	1
chr2	240453989	240454063	0.023119	10	0.050399	0.02728	GPC1	hg38_genes_promoters	2.011811216636532e-05	4.158285560199429	0
chr2	240451639	240451857	0.044458	10	0.80616	0.7617	LOC100130449	hg38_genes_promoters	9.737594629790718e-05	3.547746374206304	0
chr2	240451639	240451857	0.044458	10	0.80616	0.7617	GPC1	hg38_genes_promoters	9.737594629790718e-05	3.547746374206304	0
chr2	240442226	240442431	-0.021789	10	0.82671	0.8485	GPC1	hg38_genes_promoters	0.0081639307567822	1.8656265393804408	0
chr2	240140712	240141003	-0.028398	10	0.7325	0.7609	OTOS	hg38_genes_promoters	0.0828605452326961	1.0005113572329232	0
chr2	240604755	240605291	0.053173	10	0.76225	0.70908	GPR35	hg38_genes_promoters	0.0164520338720971	1.6047144190271159	0
chr2	241034578	241034825	0.023184	18	0.85035	0.82717	SNED1	hg38_genes_promoters	0.000241179590452	3.195675027427921	0
chr2	240960599	240960708	0.012774	10	0.040474	0.0277	UICLM	hg38_genes_promoters	0.0009971655769906	2.656253282215379	0
chr2	240932383	240932636	-0.024331	10	0.78754	0.81187	CROCC2	hg38_genes_promoters	0.1775402229478845	0.7099707116419104	0
chr2	240896991	240897389	0.016428	12	0.70501	0.68858	MAB21L4	hg38_genes_promoters	0.3954611796934566	0.39232290811823856	0
chr2	240892528	240892796	-0.036477	10	0.80428	0.84075	MAB21L4	hg38_genes_promoters	1.4790963175439878e-05	4.278981382758112	0
chr2	240876308	240876822	-0.023603	13	0.70947	0.73308	AGXT	hg38_genes_promoters	0.0370184978051678	1.303671266635801	0
chr2	240875762	240876061	-0.056447	10	0.76205	0.8185	AGXT	hg38_genes_promoters	4.1881442802399925e-05	3.8732121143940774	0
chr2	240870423	240871069	-0.021213	13	0.76607	0.78729	AGXT	hg38_genes_promoters	0.0290930058885862	1.3924960980587953	0
chr2	240868785	240869356	-0.045573	20	0.78561	0.83118	AGXT	hg38_genes_promoters	3.482585161231476e-08	6.666758774005234	-1
chr2	240798064	240798417	-0.033575	12	0.76601	0.79958	KIF1A	hg38_genes_promoters	0.025394122090353	1.442952560858795	0
chr2	240782387	240782505	0.026737	12	0.79272	0.76598	KIF1A	hg38_genes_promoters	0.090241615809465	0.9683215241326105	0
chr2	240725125	240725321	0.010758	10	0.85816	0.8474	KIF1A	hg38_genes_promoters	0.1817157395313777	0.7010011207828487	0
chr2	240723380	240723549	-0.016426	10	0.84347	0.8599	KIF1A	hg38_genes_promoters	0.0706407222120157	1.0600087092856063	0
chr2	240720753	240721003	0.014168	10	0.84537	0.8312	KIF1A	hg38_genes_promoters	0.0406452569250615	1.2683220416451964	0
chr2	233437452	233437769	-0.017599	13	0.83109	0.84869	DGKD	hg38_genes_promoters	0.0205765378200214	1.5209891176060937	0
chr2	233418801	233419304	0.036845	17	0.078374	0.041529	DGKD	hg38_genes_promoters	3.913587096608172e-07	5.704689020794359	1
chr2	233387494	233388413	-0.05124	32	0.72582	0.77706	DGKD	hg38_genes_promoters	8.885001660405983e-11	9.065872264026122	-1
chr2	219460650	219461111	-0.05597	12	0.5287	0.58467	SPEG	hg38_genes_promoters	0.0071550497995686	1.9145074002337006	0
chr2	219451591	219451761	0.029079	12	0.82675	0.79768	SPEG	hg38_genes_promoters	0.0018300077759948	2.4276328994969583	0
chr2	219443225	219444035	-0.031771	10	0.77303	0.8048	SPEG	hg38_genes_promoters	0.003421514786683	2.193048059182661	0
chr2	219424367	219424785	0.022564	10	0.81546	0.7929	DES	hg38_genes_promoters	0.0272839245134296	1.4169461575100788	0
chr2	219418986	219419050	0.041447	10	0.28895	0.2475	DES	hg38_genes_promoters	0.0003865317574733	3.0163676534387385	0
chr2	219386319	219386653	0.034753	10	0.86005	0.8253	DNPEP	hg38_genes_promoters	0.0002683474787079	3.155641144990998	0
chr2	219382824	219383163	0.026968	10	0.85887	0.8319	DNPEP	hg38_genes_promoters	0.0080109815530416	1.8724221973138038	0
chr2	219331744	219331831	0.048121	10	0.15542	0.1073	RESP18	hg38_genes_promoters	0.0003864547585079	3.0163676534387385	0
